Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,fppg_floor,fppg_ceiling,max_exposure,min_exposure,max_deviation,min_deviation
RB,Ko Kieft (40826922),Ko Kieft,40826922,CPT,3000,TB@NYJ 11/21/2025 02:00PM ET,TB,12.734425727875164,0.0,19.101638591812748,100,0,0,0
TE,Payne Durham (40826885),Payne Durham,40826885,FLEX,2800,TB@NYJ 11/21/2025 02:00PM ET,TB,7.2739178456566735,0.0,10.91087676848501,100,0,0,0
RB,Andrew Beck (40826923),Andrew Beck,40826923,CPT,2700,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.554848102203623,0.0,18.832272153305436,100,0,0,0
RB,Rachaad White (40826886),Rachaad White,40826886,FLEX,2400,TB@NYJ 11/21/2025 02:00PM ET,TB,12.894993065819738,0.0,19.342489598729607,100,0,0,0
WR,Jalen McMillan (40826924),Jalen McMillan,40826924,CPT,2400,TB@NYJ 11/21/2025 02:00PM ET,TB,9.006174150489322,0.0,13.509261225733983,100,0,0,0
TE,Jeremy Ruckert (40826887),Jeremy Ruckert,40826887,FLEX,2200,TB@NYJ 11/21/2025 02:00PM ET,NYJ,7.446068057100211,0.0,11.169102085650316,100,0,0,0
RB,Braelon Allen (40826925),Braelon Allen,40826925,CPT,2100,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.354737723740508,0.0,18.532106585610762,100,0,0,0
RB,Ko Kieft (40826888),Ko Kieft,40826888,FLEX,2000,TB@NYJ 11/21/2025 02:00PM ET,TB,12.734425727875164,0.0,19.101638591812748,100,0,0,0
RB,Andrew Beck (40826889),Andrew Beck,40826889,FLEX,1800,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.554848102203623,0.0,18.832272153305436,100,0,0,0
TE,Devin Culp (40826926),Devin Culp,40826926,CPT,1800,TB@NYJ 11/21/2025 02:00PM ET,TB,6.424894651234026,0.0,9.637341976851038,100,0,0,0
WR,Jalen McMillan (40826890),Jalen McMillan,40826890,FLEX,1600,TB@NYJ 11/21/2025 02:00PM ET,TB,9.006174150489322,0.0,13.509261225733983,100,0,0,0
WR,Tyler Johnson (40826927),Tyler Johnson,40826927,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,NYJ,8.968805626162437,0.0,13.453208439243657,100,0,0,0
WR,Sterling Shepard (40826928),Sterling Shepard,40826928,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,TB,8.810632858749393,0.0,13.21594928812409,100,0,0,0
WR,Arian Smith (40826929),Arian Smith,40826929,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,NYJ,8.993493543759739,0.0,13.490240315639607,100,0,0,0
WR,Ryan Miller (40826930),Ryan Miller,40826930,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,TB,8.810632858749393,0.0,13.21594928812409,100,0,0,0
RB,Isaiah Davis (40826931),Isaiah Davis,40826931,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.406103228303568,0.0,18.609154842455354,100,0,0,0
TE,Stone Smartt (40826932),Stone Smartt,40826932,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,NYJ,7.093796531199631,0.0,10.640694796799448,100,0,0,0
RB,Sean Tucker (40826933),Sean Tucker,40826933,CPT,1500,TB@NYJ 11/21/2025 02:00PM ET,TB,12.537018983000818,0.0,18.805528474501227,100,0,0,0
RB,Braelon Allen (40826891),Braelon Allen,40826891,FLEX,1400,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.354737723740508,0.0,18.532106585610762,100,0,0,0
TE,Devin Culp (40826892),Devin Culp,40826892,FLEX,1200,TB@NYJ 11/21/2025 02:00PM ET,TB,6.424894651234026,0.0,9.637341976851038,100,0,0,0
WR,Tyler Johnson (40826893),Tyler Johnson,40826893,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,NYJ,8.968805626162437,0.0,13.453208439243657,100,0,0,0
WR,Sterling Shepard (40826894),Sterling Shepard,40826894,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,TB,8.810632858749393,0.0,13.21594928812409,100,0,0,0
WR,Arian Smith (40826895),Arian Smith,40826895,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,NYJ,8.993493543759739,0.0,13.490240315639607,100,0,0,0
WR,Ryan Miller (40826896),Ryan Miller,40826896,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,TB,8.810632858749393,0.0,13.21594928812409,100,0,0,0
RB,Isaiah Davis (40826897),Isaiah Davis,40826897,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,NYJ,12.406103228303568,0.0,18.609154842455354,100,0,0,0
TE,Stone Smartt (40826898),Stone Smartt,40826898,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,NYJ,7.093796531199631,0.0,10.640694796799448,100,0,0,0
RB,Sean Tucker (40826899),Sean Tucker,40826899,FLEX,1000,TB@NYJ 11/21/2025 02:00PM ET,TB,12.537018983000818,0.0,18.805528474501227,100,0,0,0
