Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jaydon Blue (40786018),Jaydon Blue,40786018,RB/FLEX,3100,IND@DAL 11/17/2025 04:00PM ET,DAL,6.13
DST,Colts  (40786163),Colts ,40786163,DST,3100,IND@DAL 11/17/2025 04:00PM ET,IND,2.5
WR,Romeo Doubs (40786090),Romeo Doubs,40786090,WR/FLEX,3100,HOU@GB 11/17/2025 02:00PM ET,GB,0.96
RB,Miles Sanders (40786028),Miles Sanders,40786028,RB/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,DAL,0
RB,DJ Giddens (40786034),DJ Giddens,40786034,RB/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0
RB,Tyler Goodson (40786042),Tyler Goodson,40786042,RB/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0
RB,Hunter Luepke (40786046),Hunter Luepke,40786046,RB/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,DAL,1.35
RB,Will Mallory (40786050),Will Mallory,40786050,RB/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0.94
WR,KaVontae Turpin (40786094),KaVontae Turpin,40786094,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,DAL,0
WR,Adonai Mitchell (40786098),Adonai Mitchell,40786098,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0
WR,Jonathan Mingo (40786106),Jonathan Mingo,40786106,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,DAL,0
WR,Ashton Dulin (40786108),Ashton Dulin,40786108,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0
WR,Anthony Gould (40786118),Anthony Gould,40786118,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,IND,0
WR,Ryan Flournoy (40786122),Ryan Flournoy,40786122,WR/FLEX,3000,IND@DAL 11/17/2025 04:00PM ET,DAL,0
RB,Nick Chubb (40786026),Nick Chubb,40786026,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,1.76
RB,MarShawn Lloyd (40786032),MarShawn Lloyd,40786032,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,GB,0
RB,Woody Marks (40786040),Woody Marks,40786040,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,0
RB,Chris Brooks (40786044),Chris Brooks,40786044,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,GB,0
RB,Dameon Pierce (40786048),Dameon Pierce,40786048,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,0.28
RB,Ben Sims (40786052),Ben Sims,40786052,RB/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,GB,1.18
WR,Jayden Higgins (40786096),Jayden Higgins,40786096,WR/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,0
WR,Dontayvion Wicks (40786104),Dontayvion Wicks,40786104,WR/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,GB,1.24
WR,Jaylin Noel (40786110),Jaylin Noel,40786110,WR/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,0
WR,Savion Williams (40786116),Savion Williams,40786116,WR/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,GB,0
WR,Xavier Hutchinson (40786120),Xavier Hutchinson,40786120,WR/FLEX,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,0
DST,Texans  (40786164),Texans ,40786164,DST,3000,HOU@GB 11/17/2025 02:00PM ET,HOU,2.44
RB,Reggie Gilliam (40786020),Reggie Gilliam,40786020,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,1.24
RB,Alec Ingold (40786022),Alec Ingold,40786022,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0.53
RB,Jaylen Wright (40786024),Jaylen Wright,40786024,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0.87
RB,Ray Davis (40786030),Ray Davis,40786030,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,0.02
RB,Ty Johnson (40786036),Ty Johnson,40786036,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,0
RB,Ollie Gordon II (40786038),Ollie Gordon II,40786038,RB/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0
WR,Elijah Moore (40786092),Elijah Moore,40786092,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,0
WR,Malik Washington (40786100),Malik Washington,40786100,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0.76
WR,Curtis Samuel (40786102),Curtis Samuel,40786102,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,1.77
WR,Dee Eskridge (40786112),Dee Eskridge,40786112,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0.86
WR,KJ Hamler (40786114),KJ Hamler,40786114,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,BUF,0
WR,Tahj Washington (40786124),Tahj Washington,40786124,WR/FLEX,3000,BUF@MIA 11/17/2025 12:00PM ET,MIA,0
TE,Dalton Schultz (40786136),Dalton Schultz,40786136,TE/FLEX,2900,HOU@GB 11/17/2025 02:00PM ET,HOU,9.71
DST,Bills  (40786165),Bills ,40786165,DST,2900,BUF@MIA 11/17/2025 12:00PM ET,BUF,3.77
DST,Dolphins  (40786166),Dolphins ,40786166,DST,2800,BUF@MIA 11/17/2025 12:00PM ET,MIA,2.93
DST,Cowboys  (40786167),Cowboys ,40786167,DST,2700,IND@DAL 11/17/2025 04:00PM ET,DAL,2.61
TE,Luke Schoonmaker (40786138),Luke Schoonmaker,40786138,TE/FLEX,2500,IND@DAL 11/17/2025 04:00PM ET,DAL,1.02
TE,Mo Alie-Cox (40786146),Mo Alie-Cox,40786146,TE/FLEX,2500,IND@DAL 11/17/2025 04:00PM ET,IND,0.16
TE,Drew Ogletree (40786152),Drew Ogletree,40786152,TE/FLEX,2500,IND@DAL 11/17/2025 04:00PM ET,IND,0
TE,Brevyn Spann-Ford (40786154),Brevyn Spann-Ford,40786154,TE/FLEX,2500,IND@DAL 11/17/2025 04:00PM ET,DAL,0
TE,Cade Stover (40786140),Cade Stover,40786140,TE/FLEX,2500,HOU@GB 11/17/2025 02:00PM ET,HOU,1.39
TE,Luke Musgrave (40786148),Luke Musgrave,40786148,TE/FLEX,2500,HOU@GB 11/17/2025 02:00PM ET,GB,0.76
TE,Harrison Bryant (40786150),Harrison Bryant,40786150,TE/FLEX,2500,HOU@GB 11/17/2025 02:00PM ET,HOU,0.79
TE,John FitzPatrick (40786156),John FitzPatrick,40786156,TE/FLEX,2500,HOU@GB 11/17/2025 02:00PM ET,GB,0.22
TE,Julian Hill (40786142),Julian Hill,40786142,TE/FLEX,2500,BUF@MIA 11/17/2025 12:00PM ET,MIA,0.94
TE,Dawson Knox (40786144),Dawson Knox,40786144,TE/FLEX,2500,BUF@MIA 11/17/2025 12:00PM ET,BUF,2.33
TE,Jackson Hawes (40786158),Jackson Hawes,40786158,TE/FLEX,2500,BUF@MIA 11/17/2025 12:00PM ET,BUF,0.34
TE,Tanner Conner (40786160),Tanner Conner,40786160,TE/FLEX,2500,BUF@MIA 11/17/2025 12:00PM ET,MIA,0
